nombre,cantidad,anio
Roberto Tomás,2,1927
Tomasa Mercedes,2,1927
Emilia Manuela,2,1927
Ubaldina,2,1927
Ana Maria Carmelita,2,1927
Ires,2,1927
Joyce Maria,2,1927
Isidra,2,1927
Catalina Tomasa,2,1927
Juan Otton,2,1927
Gladys Rere,2,1927
Blanca Ida,2,1927
Juana Aida,2,1927
Amanda Faustina,2,1927
Julia Esmeralda Flerida,2,1927
Maria Tiodora,2,1927
Roberto Marcelo Rolando,2,1927
Blanca Hortencia,2,1927
Jose Rosario,2,1927
Roberto Amadeo,2,1927
Maria Graciosa,2,1927
Blanca Palmira,2,1927
Remo Miguel,2,1927
Alberto Urbano,2,1927
Donatila del Carmen,2,1927
Daniel Luis,2,1927
Pedro Vidal,2,1927
Iris Ethel,2,1927
Fernando Argentino,2,1927
Ernesto Alfredo,2,1927
Jeronima,2,1927
Angelica Ramona,2,1927
Irma Aurora,2,1927
Loreto Vicente,2,1927
Nelso Americo,2,1927
Alcira Odila,2,1927
Serafina Clara,2,1927
Yolanda Belermina,2,1927
Polonia Nélida,2,1927
Manuel Horacio,2,1927
Lidia Estela del Valle,2,1927
Tereza,2,1927
Pablo Damaso,2,1927
Dora Laura,2,1927
Anibal César,2,1927
Mercedes Matilde,2,1927
Dolly Nelida,2,1927
Norma Filomena,2,1927
Elena Yrene,2,1927
Julio Rodolfo,2,1927
Mario Osvaldo,2,1927
Nelida Florencia,2,1927
Amalia Esther,2,1927
Norberto Enrique,2,1927
Manuel Santiago,2,1927
Sofia Haydee,2,1927
Anunciación Nelida,2,1927
Carlos Elido,2,1927
Ezio Pedro Antonio,2,1927
Delicia Argelia del Valle,2,1927
Juana Emma,2,1927
Beatriz Lucrecia Elena,2,1927
Anibal Omar,2,1927
Marta Catalina,2,1927
Haydee Blanca Enriqueta,2,1927
Jose Carmelo,2,1927
Santiago Carlos,2,1927
Mercedes Sofia,2,1927
Zulema Matilde,2,1927
Alicia Martha,2,1927
Florinda María,2,1927
Carmen Elvira,2,1927
Robustiano Mario,2,1927
Fernando Eliseo,2,1927
Elsa Petrona,2,1927
Geronimo De Jesus,2,1927
Alba Margarita,2,1927
Edelma Catalina,2,1927
Irma Blanca,2,1927
Pascua,2,1927
Beatriz Lucia María,2,1927
Teodora Lorenza,2,1927
Otilia Faustina,2,1927
Norma Emilzer,2,1927
María Agueda,2,1927
Eduardo Alfredo,2,1927
Blanca Estela,2,1927
Fermina Elina,2,1927
Maria Elodia,2,1927
Gloria Delfa,2,1927
Beatriz Amalia,2,1927
Ernesto Bartolome,2,1927
Eugenio Juan,2,1927
Gregoria Guillerma,2,1927
Edilia Irma,2,1927
Humberto Miguel,2,1927
Dina Gladys,2,1927
Mercedes Delia,2,1927
Angelica Rosario,2,1927
 Aurora Viviana,2,1927
Nelida Livia,2,1927
Catalina Lidia,2,1927
Albor Liberto,2,1927
Angela del Valle,2,1927
Edith Lucina Maria,2,1927
Maria Lelia Delfina,2,1927
Crispin,2,1927
Silvio Antonio,2,1927
Ricardo Vicente,2,1927
Filomena Yolanda,2,1927
Nidia,2,1927
Martha de las Mercedes,2,1927
Nieves Simona,2,1927
Hortencia Alejandra,2,1927
Amelia Aurora,2,1927
Delia Ilda,2,1927
Benito Ernesto,2,1927
Victor Saul,2,1927
Ilda Clementina,2,1927
Maria Reyes,2,1927
Elvia Noemi,2,1927
Brigida Ines,2,1927
Florinda Hermelinda,2,1927
Enrique Delfor,2,1927
Omar Orlando,2,1927
Luis Fernando,2,1927
Jose Silverio,2,1927
Borja Maria,2,1927
Maria Valentina,2,1927
Lucio Ramón,2,1927
Francisco Enrique,2,1927
Marta Emilia,2,1927
Cristina Dominga,2,1927
Nelly Alicia,2,1927
Justo Alberto,2,1927
Enrique Dolores,2,1927
Mauro Angel,2,1927
Mario Lorenzo,2,1927
Jean Maria,2,1927
Elisa Martha,2,1927
Rosa Albertina,2,1927
Diego Teodoro,2,1927
Edmundo Romulo,2,1927
Blanca Adelaida,2,1927
Ernestina María,2,1927
Armando Enrique,2,1927
Sergio Eugenio,2,1927
Pedro Casimiro,2,1927
Nilda Anita,2,1927
Blanca Pura,2,1927
Israel,2,1927
Ruben Abel,2,1927
Inés Maria Juana,2,1927
Antonio Nicolas,2,1927
Nidia Beatriz,2,1927
Ofelia Ramona,2,1927
Beatriz Irene,2,1927
Anacleta Josefa,2,1927
Cesarea Catalina,2,1927
Herminia del Carmen,2,1927
Hugo Néstor,2,1927
Susana Araceli,2,1927
Aida Ermelinda,2,1927
Maria Noelia,2,1927
Olga Nieve,2,1927
Rosas,2,1927
Francisco Daniel,2,1927
Maria Esmeralda,2,1927
Olga Natividad,2,1927
Margarita Imelda,2,1927
Agapita Rosalina,2,1927
Gabriela De Los Angeles,2,1927
Angela Juana,2,1927
Haidee Maria Esther,2,1927
Azucena Leonor,2,1927
Elvira Francisca,2,1927
Anuncio,2,1927
Hilario Basilio,2,1927
Daria Elcira,2,1927
Maria Elisabet,2,1927
Malca Zulema,2,1927
Luis Felipe,2,1927
Rosa Angelina,2,1927
Sivila  Ana,2,1927
Lydia Clotilde,2,1927
Noemi Emilia,2,1927
Carlos Bacilio,2,1927
Segunda Alejandra,2,1927
Haydee Amelia Manuela,2,1927
Sigmundo,2,1927
Olga Emma,2,1927
Sixta Lady,2,1927
Hortencia Livia,2,1927
Susana Del Transito,2,1927
Raul Emilio,2,1927
Esilda Natalia,2,1927
Lydia Laura,2,1927
Carolina Maria,2,1927
Irma Nilda,2,1927
Assad Khalil,2,1927
Ramona Estanislada,2,1927
Humberto Domingo,2,1927
Porfidio,2,1927
Adolfo Anibal,2,1927
Emma Francisca,2,1927
Maria Amadora,2,1927
Hipolita Dora,2,1927
Ileana,2,1927
Laurentina,2,1927
Leonor Margarita,2,1927
Celestino Domingo,2,1927
Esilda Rita,2,1927
Elena Victoria,2,1927
Raymundo,2,1927
Rosamel,2,1927
Maria Aides,2,1927
Ofelia Blanca,2,1927
Angela Bautista,2,1927
Elfrieda Irene,2,1927
Lacy,2,1927
Tomás Enrique,2,1927
Lida,2,1927
Julia Emma,2,1927
Corina Antonia,2,1927
Maria Isabel Teresa,2,1927
Juan Atilio,2,1927
Matilde Felisa,2,1927
Mario Birginio,2,1927
Luis Argentino,2,1927
Nelida Clementina,2,1927
Juana Belkis,2,1927
Lucia Ramona,2,1927
Juana Rafaela,2,1927
Piedad,2,1927
Carmen Aida,2,1927
Patricio Horacio,2,1927
José Celestino,2,1927
Julia Cleta,2,1927
Lina Teofila,2,1927
Amalia Raquel,2,1927
Mendel,2,1927
Anastasia Catalina,2,1927
Zulema Catalina,2,1927
Anatol,2,1927
Longino,2,1927
Isabel Francisca,2,1927
Clementina Lucia,2,1927
Victoria Ilda,2,1927
Evangelina,2,1927
Marta Aurora,2,1927
Beatriz Cristina,2,1927
Miguel Jorge,2,1927
Nelva Edith,2,1927
Clara Beatriz,2,1927
Noemi Josefina,2,1927
Omar Bautista,2,1927
Rafael Francisco,2,1927
Livoria Antonia,2,1927
Nelida Elina,2,1927
Laura Estela Eusebia,2,1927
Cruz Estanislao,2,1927
Flor,2,1927
Argentino Martin,2,1927
Aidet Carmen,2,1927
Clelia Germana,2,1927
Maria Venita,2,1927
Veneranda,2,1927
Isabel del Rosario,2,1927
Selva Ilda Esther,2,1927
Hilda Francisca ,2,1927
Rubens Domingo,2,1927
Adulcia,2,1927
Jorge Lorenzo,2,1927
Ana Maria Noemi,2,1927
Rosa Enriqueta,2,1927
Clemente Andrés,2,1927
Francisca Alcira,2,1927
Primitiva Leonilda,2,1927
Isabel Antelia,2,1927
Noelia Maria,2,1927
Pastor Enrique,2,1927
Francisca Hilda,2,1927
Rufino Gabriel,2,1927
Dora Petrona,2,1927
Delia Lucia,2,1927
Ramona Antonia Florencia,2,1927
Gregoria Fidela,2,1927
Osvaldo Ezequiel,2,1927
Irene Eloisa,2,1927
Emma Epifania,2,1927
Josefina Adela,2,1927
Dora Ruth,2,1927
Ceferina Mafalda,2,1927
Catalino Gonzalo,2,1927
Emilia Edelmira,2,1927
Hermes Oscar,2,1927
Sara Antonia,2,1927
Argentina Del Transito,2,1927
Elda Elvira,2,1927
Isaac Carlos,2,1927
Edgar Omar,2,1927
Lucia Pascuala,2,1927
Edit Alicia,2,1927
Raquel Palmira,2,1927
Ernesto Raul,2,1927
Elba Antonia,2,1927
Liberata Holga,2,1927
Martha Luisa,2,1927
Gladys Santa,2,1927
Elvina Nelida,2,1927
Ofelia Beatriz,2,1927
Ester Avelina,2,1927
Donato Vangelo,2,1927
Adolfo Pastor,2,1927
Agueda Cresencia,2,1927
Hylda Genoveva,2,1927
Rosario Teodosia,2,1927
Amelinda Teodocia,2,1927
Carlos David,2,1927
Laura René,2,1927
Nelida del Valle,2,1927
Nelida Laura,2,1927
Erminda Isabel,2,1927
Norma Dora,2,1927
Cesar Enrique,2,1927
Leonor Hipolita,2,1927
Haydée Ana,2,1927
Maria Mergamina,2,1927
Magdalena Elvira,2,1927
Rodolfo Arturo,2,1927
Edgardo Domingo,2,1927
Vilma Asuncion,2,1927
Néstor Humberto,2,1927
Nora Rosa,2,1927
Telesfora,2,1927
Cecilio Ignacio,2,1927
Raul Benedicto,2,1927
Marta Nidia,2,1927
Margarita Irma,2,1927
Jose Salvador,2,1927
Norma Nelly,2,1927
Ramon Daniel,2,1927
José Héctor Nasareno,2,1927
Elsa Eusebia,2,1927
Amanda Dora,2,1927
America Raquel,2,1927
Nelida Pascuala,2,1927
Santiago Jose,2,1927
Clotilde Marta,2,1927
Juana Felisa,2,1927
Olga Amelia,2,1927
Antonia Beatriz,2,1927
Juan Edmundo,2,1927
Ruben Nelson,2,1927
Dorila Raquel,2,1927
Perfecto,2,1927
Cesar Rafael,2,1927
Elida Norma,2,1927
Lucia Erminia,2,1927
Maria De La Encarnacion,2,1927
Esther Encarnacion,2,1927
Gregorio Argentino,2,1927
Vilma Lara,2,1927
Jankiel,2,1927
Natalio Nelson,2,1927
Aida Nelida,2,1927
Alfredo Agentino,2,1927
Monica Zulema,2,1927
Lia Olga,2,1927
Maria Carmen Maxima,2,1927
Hilda Ramona,2,1927
Tomasa Elvira,2,1927
Luisa Raquel,2,1927
Noemi Esther,2,1927
Dora Irma,2,1927
Lia Noemi,2,1927
Reineria,2,1927
Ramona Victoria,2,1927
Carlos Segundo,2,1927
Elvia Esther,2,1927
Luigina,2,1927
Salvador Argentino,2,1927
Lilia Susana,2,1927
Anita Nelli Ramona,2,1927
Ildefonsa,2,1927
Rodolfo Eudoro,2,1927
Lidia Catalina,2,1927
Emma Margarita,2,1927
Carlos Evaristo,2,1927
Nelida Maria Ester,2,1927
Fernando Oscar,2,1927
Amalia Manuela,2,1927
Facunda Fortuosa,2,1927
Hipolito Santiago,2,1927
Onelia Dora,2,1927
Jorge Rodolfo,2,1927
Alicia Augusta,2,1927
Julia Genara,2,1927
Rosalia Amelia,2,1927
Raquel Mary,2,1927
Emma Esther,2,1927
Susana Hilda,2,1927
Nicido Nicasio,2,1927
Vanda,2,1927
Lilia Elena,2,1927
Dante Alcides,2,1927
Rosa Paulina,2,1927
Ramon Lorenzo,2,1927
Reynaldo Antonio,2,1927
Hercilia,2,1927
Lila Arsolina,2,1927
 Pedro Julio,2,1927
Maria Crespiniana,2,1927
Josefa Francisca,2,1927
Celia Pilar,2,1927
Antonio Enrique,2,1927
Miguel Tomas,2,1927
Humberto Oscar,2,1927
Benito Felimón,2,1927
Nelfa,2,1927
Marta Marcelina,2,1927
Emma Crescencia Eugenia,2,1927
Epifanio Ernesto,2,1927
Horacio Enrique,2,1927
Elina Del Carmen,2,1927
Jacqueline Maria Luisa,2,1927
Lindolfo Ismael,2,1927
Absalon,2,1927
Wilda Leonor,2,1927
Amelia Emilia,2,1927
Astrid,2,1927
Adriano,2,1927
Elma Leonor,2,1927
Julia Elvira,2,1927
Ramona Josefina,2,1927
Angela Raimunda,2,1927
Enolfa del Carmen,2,1927
Segundo Ernesto,2,1927
Ricardo Hebert,2,1927
Ada Haydee Noeli,2,1927
Susana Florentina,2,1927
Delia Angela,2,1927
Adolfo Efrain,2,1927
Justiniano Argentino,2,1927
Eva del Carmen,2,1927
Manuel Bautista,2,1927
Dora Amalia,2,1927
Julio Miguel,2,1927
Iwan,2,1927
Antonieta Maria,2,1927
Petrona Celia,2,1927
Nidia Elsa,2,1927
Maria Grazia,2,1927
Ramon Anibal,2,1927
Laura Leonarda,2,1927
Marta Magdalena,2,1927
Herman Luis,2,1927
Paula Del Rosario,2,1927
Nelida Anselma,2,1927
Saturnina Damasa,2,1927
Nemesis,2,1927
Francisco Ernesto,2,1927
Lidia Esther Petrona,2,1927
Alicia Gervasia Del Corazon De Maria,2,1927
Sebastian Manuel,2,1927
Candida Celia,2,1927
Santa Isabel,2,1927
Simon Ramon,2,1927
Maria Saul,2,1927
Bicitacion Ilda,2,1927
Agapito,2,1927
Manuel Gerardo,2,1927
Olga Matilde,2,1927
Delia Corina,2,1927
Luna,2,1927
Esther Alcira,2,1927
Flora Edelmira,2,1927
Hector Olegario,2,1927
Lia Irma,2,1927
Dora Elba,2,1927
Isabel Felisa,2,1927
Romeo,2,1927
Pacifico,2,1927
Margarita Dominga,2,1927
Blanca Ahida,2,1927
Berta Rosa,2,1927
Susana Ines,2,1927
Lydia Noemí,2,1927
Nicolás Nicomedes,2,1927
Dejanir,2,1927
Elsa del Rosario,2,1927
Rene Porfida,2,1927
Eusebio Adan,2,1927
Cosima,2,1927
Norberto Manuel,2,1927
Pedro Alfonso,2,1927
Cleotilde Margarita,2,1927
Ethel Sara,2,1927
Julio Hector,2,1927
Ines Pilar,2,1927
Severo Ladislao,2,1927
Sirenia Hipolita,2,1927
Ismael Juan,2,1927
Gloria Del Carmen,2,1927
Concepcion Carmen,2,1927
Dante Dario,2,1927
Merceds Dominga,2,1927
Hanne,2,1927
Angela Celedonia,2,1927
José Eladio,2,1927
Nelly Beatriz Susana,2,1927
Nidia Argentina,2,1927
Elena Felisa,2,1927
Angelica Martina,2,1927
Zulema Olinda,2,1927
Dora Clemira,2,1927
Emilce María,2,1927
Ceferino Mamerto,2,1927
Bernardino Jorge,2,1927
Guerino,2,1927
Ilda Sofia,2,1927
Florentino Misael,2,1927
Reina Esmerigilda,2,1927
Mercedes Adelina,2,1927
Candelario,2,1927
Alejandro Marcelo,2,1927
Ernestina Zulinda,2,1927
Eva Paulina,2,1927
Ramona De La Cruz,2,1927
Ofelia Antonina,2,1927
Roberto Fiorenzo,2,1927
Iria Victoria,2,1927
Petrona Susana,2,1927
Antonia Francisca,2,1927
Nelida Orfilia,2,1927
Tolentina,2,1927
Luis Cesar,2,1927
Nilda Ilda,2,1927
Edita Maria,2,1927
Amantino,2,1927
Alfredo Graciano,2,1927
Daniel Elio,2,1927
 Susana Alicia,2,1927
Ramona Etelvina,2,1927
Francisca Dominga,2,1927
Magdalena Clelia,2,1927
Norma Anita,2,1927
Milciades,2,1927
Raquel Ana Maria,2,1927
Casimira Eduvigis,2,1927
Adela Luisa,2,1927
Nilda Mercedes,2,1927
Angel Osvaldo,2,1927
Manuel Miguel,2,1927
Anunciada Dominga,2,1927
Domingo Santos,2,1927
Pedro Joaquin,2,1927
Adela Siria Cleopatra,2,1927
Carlos Osmar,2,1927
Juan Daniel,2,1927
Elba Elena,2,1927
Catalina Aurora,2,1927
Castorina,2,1927
Natalina,2,1927
Lidia Elda,2,1927
Norma Luisa,2,1927
Nelly Edith,2,1927
Maria Dominga Mercedes,2,1927
Rubens Eloy,2,1927
Luisa Rita,2,1927
Osvaldo Ricardo,2,1927
Oscar Julio,2,1927
Mercedes del Rosario,2,1927
Tomas Rosa,2,1927
Maria Zunilda,2,1927
Adela Pilar,2,1927
Amelia Zenobia Antonia,2,1927
Gian Paolo,2,1927
Enrique Carmelo,2,1927
Antonio Samuel,2,1927
Gregorio Pedro,2,1927
Marta Zulema,2,1927
Manuel Jorge,2,1927
Felix Pablo,2,1927
Irma Marta,2,1927
Luisa Liolanda,2,1927
Irene Elida,2,1927
Elvira Lina,2,1927
Delfina Magdalena,2,1927
Ricardo Rubén,2,1927
Miguel Ramon,2,1927
Eda Amanda,2,1927
Narké Horacio,2,1927
Elza Celesta,2,1927
Berta Gabina,2,1927
Etelvina Eloisa,2,1927
Nelida Olga Cecilia,2,1927
Antonio Candido,2,1927
Dominga Isabel,2,1927
Ines Susana,2,1927
Constancia Edith,2,1927
Esther Ines,2,1927
Horacio Ernesto,2,1927
Valentin Cesareo,2,1927
Herminda Isabel,2,1927
Enrique Raul,2,1927
Adolfo Del Pilar,2,1927
Clara Alcira,2,1927
Blanca Perla,2,1927
León Demetrio,2,1927
Teresa Nelly,2,1927
Alberto Fortunato,2,1927
Isabel Haydee,2,1927
Celia Leonor,2,1927
Hortencia del Valle,2,1927
Ramona Ignacia,2,1927
Damian Cosme,2,1927
Luisa Rosa,2,1927
Victor Mario,2,1927
Homar Delfor,2,1927
Florencia del Carmen,2,1927
Teresa Dora,2,1927
Doly Angelica,2,1927
Flora Manuela,2,1927
Aleida,2,1927
Hermelario,2,1927
Ana Consuelo Del Carmen,2,1927
Emilia Sideni,2,1927
Alicia Juana,2,1927
Osmar Alcides,2,1927
Adolfo Christen,2,1927
Aldo Irineo,2,1927
Eduardo Luis Jose,2,1927
Noemi Cecilia Maria,2,1927
Cecilia Sara,2,1927
Luis Hugo,2,1927
Dalmiro Elias,2,1927
Yolanda Margot,2,1927
Elva Isabel,2,1927
Noeli Maria Luisa,2,1927
Selinda Argentina,2,1927
Ondina Ligia,2,1927
Ana Isabel,2,1927
Delia Zulema,2,1927
Hugo Osmar,2,1927
Clara Virgen,2,1927
Elsa Zunilda,2,1927
Elsa Renee,2,1927
Nelda Guillermina,2,1927
Lidia Elena Araceli,2,1927
Silvia Juana,2,1927
Flora Rosalia,2,1927
Cesar Froilan,2,1927
Aurora Filomena,2,1927
Barbara Olga,2,1927
Carmen Concepcion,2,1927
Francisca Aniceta,2,1927
Dolores Pilar Emilia,2,1927
Milagro Hilda,2,1927
Elida Azucena,2,1927
Felipe Ramon,2,1927
Celia Bautista,2,1927
Mario Nestor,2,1927
Sixto Oscar,2,1927
Emma Gertrudis,2,1927
Domingo Cayetano Gerónimo,2,1927
Juan Wenceslao,2,1927
Maria Dalinda,2,1927
Felix Alberto,2,1927
Teresa Magdalena,2,1927
Raul Cesar,2,1927
Fermina Rosa,2,1927
Carmen Adela,2,1927
Ricardo Benjamin,2,1927
Roque Ruben,2,1927
Carmen Ofelia,2,1927
Miguel Basilio,2,1927
Lebin,2,1927
Juana Guillerma,2,1927
 Maria Carmen,2,1927
Pumina,2,1927
Sara Matilde,2,1927
Cuarto Nicolas,2,1927
Maria Luisa Amelia,2,1927
Leontina Maria,2,1927
Celia Elvira,2,1927
Atilio Alberico,2,1927
Tema,2,1927
Ida Rosa,2,1927
Elisa Lujan,2,1927
Felindor,2,1927
Hector Argentino,2,1927
Rosa Cristina,2,1927
Ida del Carmen,2,1927
Gertrudes,2,1927
Alba Antonia,2,1927
Catalino Clemente,2,1927
Domingo Faustino,2,1927
Elvira Carlina,2,1927
Nimia Eulalia,2,1927
Federico Nicolas,2,1927
Zulma Aurora,2,1927
Gloria Edith,2,1927
Olga Edit,2,1927
Carlos Washington,2,1927
Pura Elsa,2,1927
Rosa Aurelia,2,1927
Emma Elsa,2,1927
Herminio Francisco,2,1927
Zulema Isabel,2,1927
Bernardo Reimundo,2,1927
René Hugo,2,1927
Pabla Nazaria,2,1927
Lindor,2,1927
Alejandro Pedro,2,1927
Isabel Margarita,2,1927
Julio Benito,2,1927
Salustiano Alberto,2,1927
Antonino Alejandro,2,1927
Fabian Sebastian,2,1927
Irma Azucena,2,1927
Jose Norberto,2,1927
Eva Marta,2,1927
Herminia Emilia,2,1927
Ramona Beatriz,2,1927
Maria Nunciata,2,1927
Ofelia Lidia,2,1927
Julio Ricardo,2,1927
Aida Luisa,2,1927
Polinaria,2,1927
Belkis Maria,2,1927
Transito Ricardo,2,1927
David Pedro,2,1927
Lilia Elsa,2,1927
Laura Elisabeta,2,1927
Sergio Agustin,2,1927
Christiane  Franceline,2,1927
Edit Valentina,2,1927
Maria de los Santos,2,1927
Lucia Haydee,2,1927
Juan Aurelio,2,1927
VITTORIA,2,1927
Nello,2,1927
Nilda Inés,2,1927
Laureana Elba,2,1927
Magdalena Blanca,2,1927
Maria Leontina,2,1927
Gustavo Asuncion,2,1927
Belgica Luisa,2,1927
Delia Matilde,2,1927
Nelida Estela,2,1927
Raquel Ofelia,2,1927
Pedro Alvidio,2,1927
Marcos Marcelino,2,1927
Hugo Angel,2,1927
Juana M,2,1927
Alma Flavia,2,1927
Ignacio Loyola,2,1927
Gertrudis Lieselotte,2,1927
Gregoria Olimpia,2,1927
Osvaldo Domingo Higinio,2,1927
Nilda Emilia,2,1927
Elsa Azucena,2,1927
Guillermo Rafael,2,1927
Esilda Elizabeth,2,1927
Alcira Nelly,2,1927
Domenico,2,1927
Hugo Cosme Aquiles,2,1927
Julia Ramona,2,1927
Dominga Rosario,2,1927
Olga Juana,2,1927
Nelly Nelida,2,1927
Nacha Gitla,2,1927
Manuel Remigio,2,1927
Nora Ester,2,1927
Clara Luisa,2,1927
Patrosinia,2,1927
Margarita Adela,2,1927
Romilda Mercedes,2,1927
Rolando Isidro,2,1927
Jorge Aquiles,2,1927
Elsa Ida,2,1927
Armandina Atriz,2,1927
Estanislao Alberto,2,1927
Oscar Domingo,2,1927
Ines Elena,2,1927
Ema Rosa,2,1927
Olinda Emid,2,1927
Florentino Justo,2,1927
Teodoro Edgar Luis,2,1927
Victor Salvador,2,1927
Lucilda,2,1927
Blanca Emilia,2,1927
Ines Paulina,2,1927
Delia Elvira,2,1927
Griselda Beatriz,2,1927
Humberto Martin,2,1927
Felicitas Maria,2,1927
Edgardo Augusto,2,1927
Adelina Luisa,2,1927
Irma Virginia,2,1927
Maria Severa,2,1927
 Barbara,2,1927
Nelly Irma,2,1927
Aurelia Angela,2,1927
Salvador Juan,2,1927
Josefina Marcelina,2,1927
Pablo Juan,2,1927
Olga Isabel,2,1927
Paz,2,1927
Ana De Las Mercedes,2,1927
Alberto Horacio,2,1927
Trinidad Lucia,2,1927
Dominga Natalia,2,1927
Lucia Josefina,2,1927
Domingo Ramon,2,1927
Mario Pascual,2,1927
Gloria Dolores,2,1927
Heraclia Del Carmen,2,1927
Gladys Marina,2,1927
Juana Mafalda,2,1927
Zdenka,2,1927
Noemi Estela,2,1927
Olga Elida  Agustina,2,1927
GENRIETTA,2,1927
Hilda Isabel,2,1927
Gandolfo,2,1927
Elsa Dominga,2,1927
Juana Bonifacia,2,1927
Sara Amalia,2,1927
Horacio Ruben,2,1927
Benito Augusto,2,1927
Ilda Carla,2,1927
Lucila Leonor,2,1927
Lucia Mercedes,2,1927
Noemi Gladys,2,1927
Berek,2,1927
Nelida Tomasa,2,1927
 Alicia,2,1927
Ruben Santiago,2,1927
Pedro Anibal,2,1927
Orlando Santiago,2,1927
Luisa Irene,2,1927
Nelly Ines,2,1927
Elena Fortuna,2,1927
Eliseo Pedro,2,1927
Graciela Ramona,2,1927
Virginia Anunciada,2,1927
Norma Lydia,2,1927
Iluminada del Valle,2,1927
Ambrosio Tomas,2,1927
Marta Angela,2,1927
Hodeida Catalina,2,1927
Ines Lilia Maria,2,1927
Eloino,2,1927
Lucio Cantalicio,2,1927
Nieves Exter,2,1927
Mercedes Lidia,2,1927
Sabato,2,1927
Antonia Inelda,2,1927
Edgar Hilario,2,1927
Lea Ana,2,1927
Ivonne Maria,2,1927
Humberto Diego,2,1927
Mary Nelly,2,1927
Diana Elisa,2,1927
Romilda,2,1927
Susana Aida,2,1927
Maria Claudia,2,1927
Yolanda Matilde,2,1927
Graciela Mercedes,2,1927
Otto Rene,2,1927
Haydee Hilda,2,1927
Maria Ines Carmen,2,1927
Josefina Antonieta Luisa,2,1927
Olegario Anibal,2,1927
Elena Amalia,2,1927
Gabriela Maria,2,1927
Aurora Mercedes,2,1927
Martha Maria,2,1927
Ana Teodolinda,2,1927
Maria Ildina,2,1927
Esteher Zulema,2,1927
Mirtha Dafne,2,1927
Antonia Emilia,2,1927
Francisca Brigida,2,1927
Juan Carvallo,2,1927
Hilda Marta,2,1927
María Candida,2,1927
Aida Amelia,2,1927
Alejo Hector,2,1927
Juan Blas,2,1927
Clelia Carmen,2,1927
Romulo Fernando,2,1927
Efrain Geronimo,2,1927
Eva Angela,2,1927
Rodolfo Celestino,2,1927
Ancelmo,2,1927
Saul Bernardo,2,1927
Luis Gabino,2,1927
Vicente Prudencio,2,1927
Calixta,2,1927
Edith Josefina,2,1927
Mabel Alicia,2,1927
Antonia Laura,2,1927
Maria Modesta,2,1927
Edgar Carlos,2,1927
Ethel Teresa,2,1927
Letizia,2,1927
Jorge Juan,2,1927
Luis Rufino,2,1927
Reinaldo Salvador,2,1927
Elena Lidia,2,1927
Julio Luis,2,1927
Hilda Lidia,2,1927
Aquilino Mauricio,2,1927
Hector Saul,2,1927
José Fabriciano,2,1927
Maria Angeles,2,1927
Roberto Mariano ,2,1927
Brigida Ester,2,1927
Nilda Victoria,2,1927
Arminda Catalina,2,1927
Felicitacion,2,1927
Juan Infante,2,1927
Ilida Carmen,2,1927
Nelida Dominga Violeta,2,1927
Alma Dora,2,1927
Aurelio Raul,2,1927
Adelina Angelica,2,1927
Nicomedes Alberto,2,1927
Mariana Rosa,2,1927
 Lia Hermelinda,2,1927
John,2,1927
Lorenzo Carlos,2,1927
Jose Nicanor,2,1927
Lidia Dolores,2,1927
Holegaria,2,1927
Vilma Iris,2,1927
Amelia del Carmen,2,1927
Leopolda Isabel,2,1927
Francisco Geronimo,2,1927
Salome Victoria,2,1927
Ramona Jorgelina,2,1927
Blanca Rafaela,2,1927
Laurentino Juan,2,1927
Ofelia Zulema,2,1927
Elisa Leonor,2,1927
Veronica Alcira,2,1927
Rene Omar,2,1927
Atilio Jorge,2,1927
Ilda Del Carmen,2,1927
Jorgelina Beatriz,2,1927
Elena Raquel,2,1927
Blanca Clarinda del Valle,2,1927
Blanca Lelia,2,1927
Amelda Margarita,2,1927
Silvana Esther,2,1927
Cristina Ethel,2,1927
Elida Beatriz,2,1927
Omar Francisco,2,1927
Fidela Margarita,2,1927
Nestor Alejandro,2,1927
Jorge Dionisio,2,1927
Amador,2,1927
Elvira Yolanda,2,1927
Odilia,2,1927
Isabel Inocencia,2,1927
Nelida Florinda,2,1927
Gladys Enriqueta,2,1927
Juan Diosnel,2,1927
Antonia Trinidad,2,1927
Rodolfo Tomas,2,1927
Nora Alcira,2,1927
Ofelia Isabel,2,1927
Antonia Yole,2,1927
Andres Luis,2,1927
Ercide Mercedes,2,1927
Lucia Martha,2,1927
Aida Delia,2,1927
Irma Serafina,2,1927
Willar Nelson,2,1927
Elda Aida,2,1927
Arminda de Jesus,2,1927
Maria Basilisa,2,1927
Isidro Ramon,2,1927
Mario Nazareno,2,1927
Mercedes Gerardo,2,1927
Tito,2,1927
Corcino,2,1927
Floreano Regalado,2,1927
Ilda Francisca,2,1927
Fenicia,2,1927
Elida Jacinta,2,1927
Celia Genara,2,1927
Yolanda Antonia,2,1927
Orlando Rafael,2,1927
Rodolfo Marcelino,2,1927
Jose Crisostomo,2,1927
Celia Margarita,2,1927
Mafalda Flora,2,1927
 Salvador Anibal,2,1927
Demecia,2,1927
Elvira Angela,2,1927
Haydee Filomena,2,1927
Victoria Ramona,2,1927
Elsa Solamida,2,1927
Herminda Ada,2,1927
Margarita Sixta,2,1927
José Lorenzo,2,1927
Clara Lidia,2,1927
Rita Esther,2,1927
Justo German,2,1927
Deolinda Natividad,2,1927
Nelida Adela,2,1927
Raul Aldo,2,1927
Ascencion Gilda,2,1927
