nombre,cantidad,anio
Eduarda Elena,1,1923
Pomposa Miguela,1,1923
Ana Aurora,1,1923
Diego Miguel,1,1923
Jorge Daniel,1,1923
Herminia Isidora,1,1923
Dionisio Angel,1,1923
Amelia Dora,1,1923
Ramon Angel,1,1923
Dora Mariana,1,1923
Ernestina Elena,1,1923
Donato Nicolas,1,1923
Fatman Adelina,1,1923
Tilda Mabel,1,1923
Fedora Olga,1,1923
Nemesio,1,1923
Lorenza Maria,1,1923
Nelly Elida,1,1923
Carlos Pedro,1,1923
Josefina Dora,1,1923
Ana Faustina,1,1923
Noemi Elsa,1,1923
Nilda Carolina Catalina,1,1923
Delia Delicia,1,1923
Florencio Jose,1,1923
Alicia Isabel,1,1923
Mercedes Ada Elva Scott,1,1923
Fidencia,1,1923
Nadyr,1,1923
Felipe Ricardo,1,1923
Luisa Clarisa,1,1923
Maria Luisa Marta,1,1923
Beatriz Adelaida,1,1923
Maria Felicitas,1,1923
Ruben Fausto,1,1923
Rosa Susana,1,1923
Santiago Felipe Carmelo,1,1923
Dolores Alicia,1,1923
Jacinta Esther,1,1923
Lydia Ana,1,1923
Amalia Clotilde,1,1923
Giselle,1,1923
Haydee Mariana,1,1923
Angel Salvador,1,1923
Haydee Joaquina,1,1923
Celedonio Ramon,1,1923
Ilda Maria,1,1923
Jose Leoncio,1,1923
Yolanda Sara,1,1923
Inés Isabel,1,1923
Antonio Marcelino,1,1923
Luxemburgo,1,1923
Eusebia Jesus,1,1923
Ebe Piera,1,1923
Celina Amalia,1,1923
Alicia Genoveva Josefa,1,1923
Nella Letizia,1,1923
Nilda Esther,1,1923
Natividad De Jesus,1,1923
Raquel Consuelo,1,1923
Maria Nicolasa Damiana,1,1923
Horacio Juan Antonio,1,1923
Angel Amado,1,1923
Persilia,1,1923
Celia Ines,1,1923
Golde,1,1923
Nelida Milagros,1,1923
Lucia Antonia,1,1923
Marino Manuel,1,1923
Gabriel Arcangel,1,1923
Magdalena Elvir,1,1923
Julia Inocencia,1,1923
Elida Haydee,1,1923
Donaldo Olmo,1,1923
Carmen Esther,1,1923
Darro,1,1923
Alberto Rafael,1,1923
Alejandro Erminio,1,1923
Francisca Victoria,1,1923
Raquel Ofelia,1,1923
María Justa Gregoria,1,1923
Luis Fructuoso,1,1923
Filomena Francesca,1,1923
Teodoro Bienvenido,1,1923
Envelina Victoria,1,1923
Escolastica Del Carmen,1,1923
Isolina Florencia,1,1923
José Cesareo,1,1923
Oscar Aldo,1,1923
Felipa Esther,1,1923
Norma Azucena,1,1923
Celinda Esther,1,1923
Mario Erwin,1,1923
Assunta,1,1923
Oscar Guillermo,1,1923
Belarmina,1,1923
Selva Magdalena,1,1923
Concepcion Rita,1,1923
Humberto Carlos,1,1923
Abelina Argentina,1,1923
Lujan Haydee Josefa,1,1923
Vicenta Dominga,1,1923
Alejandro Gregorio,1,1923
Maria Elena Elisa,1,1923
Manuela Pastora,1,1923
Andrea Clara,1,1923
Carolina Elena,1,1923
Zunilda Nelly,1,1923
Maria Urbana,1,1923
Armando Bonifacio,1,1923
Brigilia,1,1923
Golda,1,1923
Nelly Edith,1,1923
Pedro Rosario,1,1923
Saturnina del Rosario,1,1923
Zaihi,1,1923
Amelia Rosario,1,1923
Palmira Mercedes,1,1923
Hermo Felix,1,1923
Haygazun,1,1923
Anibal Alberto,1,1923
Silvia Nelly,1,1923
Alva Maria,1,1923
Andrea Maria,1,1923
Martha Susana,1,1923
Pedro Yanco,1,1923
Melania,1,1923
Blanca Renee,1,1923
Celia Elvira,1,1923
Gilda Maria,1,1923
Mercedes del Valle,1,1923
Dina Ester,1,1923
Eduarda Rey,1,1923
Eulojio Catalino,1,1923
Maria Bertelia,1,1923
Maria Catena,1,1923
Carmen Saturnino,1,1923
Lindolfo Mauricio,1,1923
Juana Adelina,1,1923
Rene Irma,1,1923
Elsa Renee,1,1923
Nelli Olga,1,1923
Benigna Rosalia,1,1923
Hebe Rosa,1,1923
Juan Julio,1,1923
Eduardo Ruben,1,1923
Margarita Rosa,1,1923
Maria Norma,1,1923
Edith Esther,1,1923
Viola,1,1923
Carlos Benito,1,1923
Elena Magdalena,1,1923
Miguel Rafael,1,1923
Nicolina Maria Donata,1,1923
Nestor Anibal,1,1923
Hilda Haydee,1,1923
Urbana Rosa,1,1923
Hada Nilda,1,1923
Raul Américo,1,1923
Domingo Rogelio,1,1923
Olga Cornelia,1,1923
Cecilia Raquel Manuela,1,1923
Luisa Leonila,1,1923
Guillermo Pedro,1,1923
Odila Asuncion,1,1923
Juan Ricardo,1,1923
Oreste Segundo,1,1923
Ramon Mardoqueo,1,1923
Juana Haydee,1,1923
Elena Anselma,1,1923
Marta Ruperta,1,1923
Aniceta Magdalena,1,1923
Mario Marselo,1,1923
Nilda Carlota,1,1923
Debora Elvira Emilia,1,1923
Victoriano,1,1923
Eresvida Angela,1,1923
Italia Concepcion,1,1923
Helen Margot,1,1923
Amelia Carolina,1,1923
Fania Rosa,1,1923
Jose G,1,1923
Durina,1,1923
Raul Eduardo,1,1923
Maria Nelly Zunilda,1,1923
Gliceria Rosa,1,1923
America Elena,1,1923
Emma Genoveva,1,1923
Teolinda,1,1923
Celia Amalia,1,1923
Enelia,1,1923
Jose Wenceslao,1,1923
Jeovah,1,1923
Rosa Hilda,1,1923
Maria S,1,1923
Blanca  Susana,1,1923
Hercules David,1,1923
Amable Basilio,1,1923
Manuel Marcelo,1,1923
Mercedes Idelveis,1,1923
Esperanza Pilar,1,1923
Amanda Estela,1,1923
Benjamin Francisco,1,1923
Isabel Luisa,1,1923
Ricardo Hector,1,1923
Aida Maria,1,1923
Elda Irma,1,1923
Susana Carmen Gladys,1,1923
Alba Elsa,1,1923
Felisa Agustina,1,1923
Elena Micaela,1,1923
Luis Nicolas,1,1923
Bladimir Hector,1,1923
 Adolfo Fernando,1,1923
Perlina Marta,1,1923
Maria Etelbina,1,1923
Catalina Casilda,1,1923
Eduarda Benita,1,1923
Sara Cecilia,1,1923
Juan Rafael,1,1923
Jeannette,1,1923
Leocadio Valerio,1,1923
Lucia Romula,1,1923
Beatriz Rosa,1,1923
Catalina Ana Lidia,1,1923
Norberto Salvador,1,1923
Jorge Federico,1,1923
Dirce,1,1923
Nestor de Jesús,1,1923
Melenia,1,1923
Irma Florentina,1,1923
Blanca Lila,1,1923
Etelvina Violeta,1,1923
Comunardo Hugo,1,1923
Egle Tilde,1,1923
Ramona Eloisa,1,1923
Emilia Idee,1,1923
Cataldo Ruben,1,1923
Antonio Alfredo,1,1923
Maria De Lujan,1,1923
Atene Ester,1,1923
Eusebio Humberto,1,1923
Mabel Lilia,1,1923
Damasia Amira,1,1923
Angelica Ana,1,1923
Laurentina Flora,1,1923
Omar Abel,1,1923
Elena Maria Rosario,1,1923
Irma Rosalia,1,1923
Durval,1,1923
Nelly Isidra,1,1923
Eduigi Dolores,1,1923
Reyes Alberto,1,1923
Maria America,1,1923
Virgilia Haydee,1,1923
Elsa Amalia Elena,1,1923
María Felicita,1,1923
Eusebia Maria  Elina,1,1923
Lucinda Palmira,1,1923
Edith Maria,1,1923
Jose Jorge,1,1923
Clamado,1,1923
Aida Maria Del Pilar,1,1923
Conrado Osvaldo,1,1923
Amanda Ofelia,1,1923
Teodolinda Salvadora,1,1923
Sheila Cora,1,1923
Claro Jesus,1,1923
Arturo Amilcar,1,1923
Ilda Nélida,1,1923
Seiei,1,1923
Luis Victoriano,1,1923
Berta Esther,1,1923
Anelida Sofia,1,1923
Ceferino Ricardo,1,1923
Elba Pierina,1,1923
Gloria Alcira,1,1923
Luisa Aurora,1,1923
German Erwil,1,1923
Aida Felisa,1,1923
Damacia,1,1923
Luisa Esther Tomasa,1,1923
Alicia Jeronima,1,1923
Virginio Carlos,1,1923
Nilda Filomena,1,1923
Eliria Orfelina,1,1923
Amelia Margarita,1,1923
Arquiria,1,1923
Mario Rino Juan,1,1923
Santiago Miguel,1,1923
Crescencio de Jesús,1,1923
Concepcion Azucena,1,1923
Elida Mavel,1,1923
Basilio Carlos,1,1923
Carlos Mario,1,1923
Marzia Adelina Anita,1,1923
Elifonza Leolinda,1,1923
Meledina Prepedina,1,1923
Filomena Marta,1,1923
Margarita Carmen,1,1923
Marcela Lola,1,1923
Elsa Matilde,1,1923
Lilia Antonia,1,1923
Edith Maria Ana,1,1923
Enrique Oscar,1,1923
Osbaldo Raul,1,1923
Adelfa Edith,1,1923
Maria Ismenda,1,1923
Perfecta Eleuteria,1,1923
Miguel Angel Manuel,1,1923
Faustina Florinda,1,1923
Celestino Osvaldo,1,1923
Teresa Lina,1,1923
Nilda Magdalena Ramona,1,1923
Zulema Hortencia,1,1923
Transito Carlota,1,1923
Isabel Yolando,1,1923
Perpetua Argelia,1,1923
Elisa Palmira,1,1923
Matilde Roquelina,1,1923
Emma Juana,1,1923
Delfina Dominga,1,1923
Osvaldo Ambrosio,1,1923
Catalina de Jesus,1,1923
Yolanda Arminda,1,1923
Ilda Julia,1,1923
Alfredo T,1,1923
Adelina Bernardina,1,1923
Italia Rosa,1,1923
Ezilda Noemí,1,1923
Carmen Nelly,1,1923
Leonor Susana,1,1923
Marsilio,1,1923
Amado Luis,1,1923
Ramona Catalina,1,1923
Ebelda Pascuala,1,1923
Elvira Neli,1,1923
Sara Alicia,1,1923
Luis Eugenio Teofilo,1,1923
 José Claudio,1,1923
Eugenio Florentino,1,1923
Sulema Jesus,1,1923
Irene Dora,1,1923
Hermelinda Elena,1,1923
Gervasio Raul,1,1923
Nilda Evelia,1,1923
Ramona Delfa,1,1923
Dominica,1,1923
Eric Charles,1,1923
Antonia Mauricia,1,1923
Domitila Felisa,1,1923
Maria Romelia,1,1923
Josefina Juana Luisa,1,1923
Juan Clemente,1,1923
Hector Agustin,1,1923
Waldemar,1,1923
Nelida Clelia,1,1923
Maria Trislacion,1,1923
Domingo Atilio,1,1923
Tomasa Edith,1,1923
Zenona Irma,1,1923
Aldo Miguel,1,1923
Liria Carmen,1,1923
Adela Ventura,1,1923
Filippa,1,1923
Emilio Emigdio,1,1923
Vicente Gaspar,1,1923
Eugenia Laura,1,1923
Pabla Carolina,1,1923
Nelida Felisa  Lea,1,1923
Mercedes Rosalia,1,1923
Hermenegildo Reyes,1,1923
Fernando Carlos Avelino,1,1923
Roberto Manuel,1,1923
Angelina Petrona,1,1923
Juan Raul,1,1923
Elda Norma,1,1923
Lea Maria Magdalena,1,1923
Estela Anastacia,1,1923
Delia Ursula,1,1923
Nazareno Ricardo,1,1923
Carmen Georgina,1,1923
Lydia Susana,1,1923
Rina Magdalena,1,1923
June Beryl,1,1923
Flores Esther,1,1923
America Arsenia,1,1923
Matilde Julia Prospera,1,1923
Maria Belkis,1,1923
Pedro Liberato,1,1923
Gregorio Domiciano,1,1923
Herminia Dora,1,1923
Alcira Emma,1,1923
Lili Teresa,1,1923
Manda Carolina,1,1923
Josefina Estela,1,1923
Francisca Celina,1,1923
Wencelada,1,1923
Otilia Geronima,1,1923
Bruna Ofelia,1,1923
Chiara,1,1923
Ana Maria Margarita,1,1923
Teresa Bernardina,1,1923
Perla Elena,1,1923
Armando Leonardo,1,1923
Josefa Marta,1,1923
Marcos Jose,1,1923
Teodoro Nolverto,1,1923
Juan Domingo,1,1923
Silvana Rosa,1,1923
Margarita Fortunata,1,1923
ILDEFONSA,1,1923
Nora Ofelia,1,1923
Obilia,1,1923
Virginia Aracelis,1,1923
Maria Justa,1,1923
Maria Fiorina,1,1923
Josefina Yolanda,1,1923
Petrona Victoria,1,1923
Generosa Teresa,1,1923
Emilio Juan,1,1923
Horacio Clementino,1,1923
Dolores Aurora,1,1923
Haydee Viviana,1,1923
Lucía Ester,1,1923
Modesta Fanni,1,1923
 Froilana Delia,1,1923
Irma Mary,1,1923
Filomena Evangelista,1,1923
Ernesto Enrique,1,1923
Amanda Isabel,1,1923
Eduardo Juan Bautista,1,1923
Juan Vidal,1,1923
Margarita Concepciòn,1,1923
Emma Zunilda,1,1923
Vicente Sergio,1,1923
Sofia Narcisa,1,1923
Agustina Yolanda,1,1923
Basilia Lucia,1,1923
Lydia Delfa,1,1923
Elba América,1,1923
Francisca Borja,1,1923
Lionidia,1,1923
 Virginia,1,1923
Marcos Baltazar,1,1923
Nedo Cipriano,1,1923
Justina Vicenta,1,1923
Raul Gerardo,1,1923
Marta Irma,1,1923
Juan Carlos Clemente,1,1923
Amelia Celina,1,1923
Eduvijis,1,1923
Ana Lidia,1,1923
Eliden Corina,1,1923
Consuelo Maria,1,1923
Catalino,1,1923
Clevia Esther,1,1923
Francisca Virginia,1,1923
Elsa Nieves,1,1923
Rosa Amanda,1,1923
Jesus Antenor,1,1923
Alley Carmen,1,1923
Raul Maria,1,1923
Felix Arbué,1,1923
Irma del Valle,1,1923
Gisela Lina,1,1923
Ramon Octavio,1,1923
Delia Paula Lucila,1,1923
Abela,1,1923
Clara Dimia,1,1923
Carmen Elina,1,1923
Abel Armando,1,1923
Ester Angelica,1,1923
Neli Beatriz,1,1923
Oreste Antonio,1,1923
Maria Ninfa,1,1923
Salomon Jaime,1,1923
Orlando Amadeo,1,1923
Armando Cesar,1,1923
Elida Amanda,1,1923
Sebastian Luis,1,1923
Hebe Ana,1,1923
Singoala Dolores,1,1923
Genobeba,1,1923
Alba del Milagro,1,1923
Nivea Adelita,1,1923
Stella Maria,1,1923
Isabel Modesta,1,1923
Victor del Rosario,1,1923
Maria Martha Matilde,1,1923
Elida Juana Maria,1,1923
Raul Octavio,1,1923
Remigio Abelardo,1,1923
Sara Pilar,1,1923
Prospero Reimundo,1,1923
Rumildo Merardo,1,1923
Rosa Alicia,1,1923
Ilda Emilia,1,1923
Alejandro Isidoro,1,1923
Olga Matilde,1,1923
Amable Romilde R,1,1923
Doris Ebel,1,1923
Heriberto Mario,1,1923
Ana Sofía,1,1923
Delfina Carmen,1,1923
Rosendo Elias,1,1923
Cefira Emma,1,1923
Amanda Paulina,1,1923
Efrain,1,1923
Natividad Josefa,1,1923
Esther Chaja,1,1923
Zonnia Silvia,1,1923
Leonor Mercedes,1,1923
Juana Asuncion,1,1923
Ofelia Emilce,1,1923
Filomon,1,1923
Santiago Nicolas,1,1923
Américo Eliazar,1,1923
Remigia Prudencia,1,1923
Carmen Dolores,1,1923
Alberto De Jesus,1,1923
Eufracia,1,1923
Alda Beatriz,1,1923
Blanca Constancia,1,1923
Sumilde,1,1923
Rosendo Anibal,1,1923
Berta Regina,1,1923
Alba Marina,1,1923
Olga Martha,1,1923
Marcelo Exequiel,1,1923
Maria Micaela,1,1923
Elisa Isidora,1,1923
Hector Oscar,1,1923
Herminda Martina,1,1923
Paulino Lucas,1,1923
Lucia Guillerma,1,1923
Anuncia Emilia,1,1923
Ernestina Felisa,1,1923
Levon,1,1923
Lazaro Santos,1,1923
Maria Zulema Antonia,1,1923
Federico Angel,1,1923
Dante,1,1923
Mario Vicente,1,1923
Maria De Los Desamparados,1,1923
Santa Augusta,1,1923
Hipolito Rodolfo,1,1923
Zunilda Ysabel,1,1923
Antonia Virginia,1,1923
Ester Maria Carmen,1,1923
Domingo Francisco,1,1923
Ana Marcelina,1,1923
Esteban Pedro,1,1923
Josefa Leticia,1,1923
Herminia Margarita,1,1923
Prudentina Nélida,1,1923
Donata,1,1923
Carlos Luis Alberto,1,1923
Dominga del Rosario,1,1923
Amelio Amalfi,1,1923
Emma Susana,1,1923
Mercedes Elina,1,1923
José Agapito,1,1923
Amina,1,1923
Trifon,1,1923
Olga Dora,1,1923
Nibaldo Agustin,1,1923
Francisca del Carmen,1,1923
Mercedes Sahara,1,1923
Gerardo Ulfilas,1,1923
Edith Lieden,1,1923
Cirila Matea,1,1923
Felipe Reginaldo,1,1923
Rosario Judit,1,1923
Ilse Josefina,1,1923
Daniel Gregorio,1,1923
Celia Dolores,1,1923
Zinaida,1,1923
Matilde Pura,1,1923
Eloisa Juana,1,1923
Zulema Carolina,1,1923
Aida Petra,1,1923
Maria Velia,1,1923
Carmelino Francisco,1,1923
Teresa Arminda,1,1923
Florencio Elvio,1,1923
Elisa Manuela,1,1923
Blanca Lia,1,1923
Maria Pierina,1,1923
Justina Nicasia,1,1923
Manuel De La Cruz,1,1923
Anacleta Sara,1,1923
Steffi,1,1923
Tomasa Cecilia,1,1923
Veronica Noemi,1,1923
Nelly Aurelia,1,1923
Aurora Marcela,1,1923
Prospera,1,1923
Argentina Rina,1,1923
Maria Dalinda,1,1923
José Cristóbal,1,1923
America Josefina,1,1923
Lucrecia Maria,1,1923
Jose Omar,1,1923
Sigfredo Florestan,1,1923
Maria Micaela Dolores,1,1923
Isaac Jaim,1,1923
Alicia America,1,1923
Teresa Delia,1,1923
Elisa Rebeca,1,1923
Dora Olinda,1,1923
Josefa Ursula,1,1923
Delia Asuncion,1,1923
Haidee Modesta,1,1923
Maria Delas Nieve,1,1923
Clorindo Eugenio,1,1923
Domingo Hector,1,1923
Hilda Elba,1,1923
Rita Alba,1,1923
Neri,1,1923
Maria Teresa Antonia,1,1923
Abel Miguel,1,1923
Delfor Eliseo,1,1923
Adan Godofredo,1,1923
Antonio Raul,1,1923
Benita Leoni,1,1923
Olimpia Gladis,1,1923
Maria Flora,1,1923
Nazaria Elisa,1,1923
Irma Bienvenida,1,1923
Pedro Bartolome,1,1923
Anibal Enrique,1,1923
Jose Bonifacio,1,1923
Rosario Margarita,1,1923
Roberto Ramon Fortunato,1,1923
Ramona Raimunda,1,1923
Atilio Elvio,1,1923
Nidia Ofelia Norberta,1,1923
Irma Elisa,1,1923
Hipolita Valentina,1,1923
Elsa Margarita Juana,1,1923
Luisa Aurelia,1,1923
Justo Jose,1,1923
Adelaida Epifania,1,1923
Amparo Catalina,1,1923
Norah Marta,1,1923
Liberata Carmen,1,1923
Jorge Rogelio,1,1923
Felicia Luciana,1,1923
Nilda Estela,1,1923
María Elva,1,1923
Irma Regina,1,1923
Olinda Josefa,1,1923
Asdrubal Esterguidio,1,1923
Hilda Genara,1,1923
Josefia,1,1923
Hortencia Beatriz,1,1923
Aurora Lidia,1,1923
Noemi Rosa,1,1923
Nina Elsa,1,1923
Estela Felisa,1,1923
Filomena del Valle,1,1923
Sylvia Irene,1,1923
Horacio Humberto Onofre,1,1923
Miguel Ignacio,1,1923
Lidia Susana,1,1923
Zennure,1,1923
Asteria Elena,1,1923
Alicia Estela,1,1923
Virginia Stela,1,1923
Pascual Jose,1,1923
Maria Pia,1,1923
Hipolita Margarita,1,1923
Dorvelia Elba,1,1923
Filomena Aurora,1,1923
Lola Guillermina,1,1923
Hector Emilio,1,1923
Carlos Juan Antonio,1,1923
Juan Pablo Diego,1,1923
Rosa Santa,1,1923
Maria Eulalia,1,1923
Atanasia Delia,1,1923
Severo Hermenegildo,1,1923
Stella Nylda Clara,1,1923
Harair,1,1923
Alodio Alfredo,1,1923
Modesta Edith,1,1923
Adelfa Yolanda,1,1923
 Olga Maria,1,1923
Juan Climaco,1,1923
Aide Sofia,1,1923
Emilio Odelino,1,1923
Celina Pilar,1,1923
Tranquilina Sara,1,1923
Mercedes Lelia,1,1923
Maria Nasaria Susana,1,1923
Clementina Zulema,1,1923
Marcelino Nicanor,1,1923
Agustina Josefina,1,1923
Vicenta Esilda,1,1923
Margarita Magdalena,1,1923
Otilia Antolina,1,1923
Maria Ceferina,1,1923
Sol Americo,1,1923
Jose Ignacio,1,1923
Ramona Eugenia,1,1923
Juan Cancio,1,1923
Delfina Argia,1,1923
Emma Estela,1,1923
Vicenta Filomena,1,1923
Adolfo Luis,1,1923
Yris,1,1923
Manuel Adalberto,1,1923
Martin Millan,1,1923
Anunciata Maria,1,1923
Rosa Irene,1,1923
Clelia Apolonia Dolores,1,1923
Sahara,1,1923
Ruben Vicente,1,1923
Iris Anastasia,1,1923
Antolin Joaquin,1,1923
Oneglia,1,1923
Rodolfo Arnoldo,1,1923
Rodolfo Damian,1,1923
Ilsa Maria,1,1923
Nelida Clorinda,1,1923
Emma Rogelia,1,1923
Celina Cleofe,1,1923
Nieve,1,1923
Aurora Zelica,1,1923
Susana Marta Elena,1,1923
Aniceto Alberto,1,1923
Elda Yolanda,1,1923
Sarah Haydee Nelida,1,1923
Elena Nazarena,1,1923
Delia Evangelina,1,1923
Joaquin Ernesto,1,1923
Carmela Pascualina,1,1923
Federico Lionildo,1,1923
Andres Demetrio,1,1923
Valeria Loreta,1,1923
Floriana Palmira,1,1923
Nelly Otilde,1,1923
Catalina Florentina,1,1923
Enerio,1,1923
Ferminia Yolanda,1,1923
Justa Isabel,1,1923
Josefa Emma,1,1923
Victoria Eduviges,1,1923
Maria Andrea,1,1923
Francisco Oscar,1,1923
Eva Petrona Eugenia,1,1923
Orazio,1,1923
Secundino Jose,1,1923
Delia Ernestina,1,1923
Marta Isolina,1,1923
Edith Nelly Rosa,1,1923
Francisco Maximo Roman,1,1923
Buenaventura Adelaida,1,1923
Maria Concepcion Teresa,1,1923
Miguel Horacio,1,1923
Carlos Matias,1,1923
Martha Aidee,1,1923
Virgina Aida,1,1923
Carlos Horacio,1,1923
Graziela Haydee,1,1923
Odonel,1,1923
Donatella,1,1923
Luis Manuel Jose,1,1923
Horacio Alfredo,1,1923
Zulinda Natalia,1,1923
Delcia,1,1923
Delia Edelmira,1,1923
Armelinda Josefina,1,1923
Ignacia Sofia,1,1923
Francisco Andres,1,1923
Concepcion Maria,1,1923
Argentina Geronima Gregoria,1,1923
Elba Dora,1,1923
Haydee Delfina,1,1923
Frine Teresa,1,1923
Elena Teresa,1,1923
Ivonne Francisca,1,1923
Julio Domingo,1,1923
Lydia Mercedes,1,1923
Angelica Manuela,1,1923
Calimero Juan,1,1923
Delicia Gumercinda,1,1923
Nelida Magdalena Catalina,1,1923
Gregoria Rosa,1,1923
Nazario Aquiles,1,1923
Minor Jorimuz,1,1923
Agustina Ramona,1,1923
Fanny Alcira,1,1923
Armando Roque,1,1923
Petronila Angelica,1,1923
Ofelia Erminda,1,1923
Amelia Griselda,1,1923
Nestor Jaime,1,1923
Salvador Fidel,1,1923
Raquel Haydee,1,1923
Blanca Amalia,1,1923
Dora Josefina,1,1923
Cecilia Catalina,1,1923
Catalina Elsa,1,1923
Italia Sara,1,1923
Maria Amparo Isabel,1,1923
Hugo Cesar,1,1923
Maximino,1,1923
Clemencia De Jesus,1,1923
Arma,1,1923
Dominga Rosario,1,1923
María Elia,1,1923
Jorge Balbino,1,1923
Eulogio Isidro,1,1923
Dora Ester,1,1923
Julia Victoria,1,1923
Francisca Dominga,1,1923
Celia Asuncion,1,1923
Willam Omar,1,1923
Mario Isidro,1,1923
Aida Rosalina,1,1923
 Julia Raquel,1,1923
Arnaldo Luis,1,1923
Genara Maria,1,1923
Helda Nelida,1,1923
Ana Juana,1,1923
Elsa Argentina,1,1923
Maria Carolina,1,1923
Pura Felisa,1,1923
Omar Alberto,1,1923
Eduardo Pedro,1,1923
Amelia Catalina,1,1923
Corina Librada,1,1923
Elida Maria Clara,1,1923
Ovidio Francisco,1,1923
Aramis Ruben,1,1923
Maria Fidela,1,1923
Regina Santa,1,1923
Zulema Eva,1,1923
Ivan,1,1923
Adelaida Genibera,1,1923
Exciquela,1,1923
Beatriz Lucia,1,1923
 Olga Orfilia,1,1923
Leonor Lucia,1,1923
Bella,1,1923
Ana  Guillermina,1,1923
Vartolo Hector,1,1923
Julia Luisa,1,1923
Francisco Mario,1,1923
Pura Consepcion,1,1923
Herminia Iderla,1,1923
Victor Enrique,1,1923
Susana Marta,1,1923
Ildefonza,1,1923
Marina Clara,1,1923
Tomas Alipio,1,1923
Matilde del Rosario,1,1923
Aurelia Paulina,1,1923
Ofelia Felicitas,1,1923
Casimira Irma,1,1923
Dominga Maria Antonia,1,1923
Oscar Guadalupe,1,1923
Ana Isabel,1,1923
Haydée Reina Angela,1,1923
Ana Ofelia,1,1923
Elsa Martha,1,1923
Irma Higinia,1,1923
Luis Reinaldo,1,1923
Maria Aantonia,1,1923
Margarita Petrona,1,1923
Ventura Olga,1,1923
Denis Gladys,1,1923
Manuel Dagoberto,1,1923
Francisca Ignacia,1,1923
Angelica Bernarda,1,1923
Bronislawa,1,1923
Calixto Armando,1,1923
Ilda Lidia,1,1923
Catalina Flora,1,1923
Ignacia Ramona,1,1923
Luis Ernesto,1,1923
Terrab Moises,1,1923
Natalio Paulino,1,1923
Emma Felisa,1,1923
Elisa Petronila,1,1923
Ruben Rogelio,1,1923
Azucena España,1,1923
Nelida Carola,1,1923
Alesina Francisca,1,1923
Santos Antonio Joaquin,1,1923
Alba Ida,1,1923
Maria Albina,1,1923
Antonia Desamparada,1,1923
Nevio,1,1923
Leontes Daniel,1,1923
Matilde Primitiva,1,1923
Angela Matilde,1,1923
Cesar Tomas,1,1923
Teresa Felisa,1,1923
Lidia Erundina,1,1923
Petronio,1,1923
Sarah Ester,1,1923
Zulema Antonia,1,1923
Manuela Natividad,1,1923
Francisco Contardo,1,1923
Nelida Hilda,1,1923
Ofelia Noemi,1,1923
Lucila Isabel,1,1923
Paula Anna,1,1923
Ramon Oscar,1,1923
Delia Hortencia,1,1923
Rosa Carolina,1,1923
Ciro Antonio,1,1923
Celina Irma,1,1923
Segismundo Pablo,1,1923
Blanca Rosa Del Carmen,1,1923
Fernanda Argentina,1,1923
Ricardo Manuel,1,1923
Elba Noemi,1,1923
Elbia Holga,1,1923
Lidia Inés,1,1923
Egildo,1,1923
Felinda del Carmen,1,1923
Esteban Juan,1,1923
Elba Dominga,1,1923
Eduardo Manuel,1,1923
Setembrino,1,1923
Erminda Malvina,1,1923
Eulogia Carolina,1,1923
Aldona,1,1923
Cristina Babila,1,1923
Argentina Elsa,1,1923
Elina Celia,1,1923
Casimira Catalina,1,1923
Adelia Ilda,1,1923
Maria Luisa Antonieta,1,1923
Drusiana,1,1923
Angèlica Inès,1,1923
Clelia Ida,1,1923
Matildes Pura Elvira,1,1923
Edelberto Antonio,1,1923
Hagop,1,1923
Filomena Ramona,1,1923
Estela Faustina,1,1923
Benita Pereane,1,1923
Ramona Zaida,1,1923
Ofelia Elfa,1,1923
Lita Trinidad,1,1923
Alberto del Carmen,1,1923
Clementina Mercedez,1,1923
Fernanda Ysolina,1,1923
Urbana Benedita,1,1923
Jorge Jose Maria,1,1923
Felipe Edmundo,1,1923
Rosalina Florentina,1,1923
Cora Elsa,1,1923
Orfelia Emilce,1,1923
Miro ,1,1923
Felisa Waldina,1,1923
Alicia Otilde,1,1923
Vicenta Concepción,1,1923
Clara Gilverta,1,1923
Nelida Felisa,1,1923
Elena Elida,1,1923
Numidia,1,1923
Geronimo Antonio,1,1923
Sobeida Rene,1,1923
Isede Magdalena,1,1923
Gustavo Federico,1,1923
Sipriana Livia,1,1923
Jesus Orlando,1,1923
Susana Martha Alicia,1,1923
Jesus Horacio,1,1923
Alcira Haydee,1,1923
Isabel Teresa Serafina,1,1923
Deldamia,1,1923
Angela Haidee,1,1923
Ines Florencia,1,1923
Nelida Yolanda,1,1923
Julia Susana,1,1923
Esmerita,1,1923
Yolanda Maria Julia,1,1923
Asencion,1,1923
Lamberto Francisco Adalberto,1,1923
Eleodoro Andres,1,1923
Dora Leticia,1,1923
Amelia Ermelinda,1,1923
Luis Argentino,1,1923
Dolores Ortencia,1,1923
Elena Ana,1,1923
Armando Teodoro,1,1923
Sylvia Dorothy,1,1923
Manuel Ovidio,1,1923
Arminda Del Carmen,1,1923
Eusebia Virgilia,1,1923
Ines Antonia,1,1923
Elsa Celia,1,1923
Elena Ines,1,1923
Salma Ester,1,1923
Frida,1,1923
Armanda,1,1923
Neris,1,1923
Izolina de Jesus,1,1923
Zdenka,1,1923
Irma Tomasa,1,1923
Rodin Oscar,1,1923
Olimpia Nelida,1,1923
Cecilia Rumilda,1,1923
Elida Marina,1,1923
Esther del Valle,1,1923
Zulema Herma,1,1923
Edith Nora,1,1923
